id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
182,0.9438122,1.0000000,1.0000000,0.8136979,0.4098627,0.3087251,0.6277126,0.5573337,0.2100056
183,0.9909923,0.6265480,1.0000000,0.5516551,0.6457783,0.7559262,0.6576443,0.1679865,0.2901618
184,1.0000000,1.0000000,1.0000000,0.4705989,0.7855127,0.4415976,0.6826571,0.3786994,0.6291984
185,0.9887551,0.3889174,1.0000000,0.7883629,0.6173748,0.6332783,0.6166920,0.7701942,0.3123698
186,0.9932929,1.0000000,1.0000000,0.7486162,0.5774371,0.3246423,0.5565756,0.5966516,0.6349680
187,0.9421407,0.5429733,1.0000000,0.7286285,0.4368975,0.5689563,0.6770707,0.5007035,0.2793348
188,0.9101611,0.4252771,1.0000000,0.4116102,0.6642010,0.6079094,0.9060793,0.5760260,0.6215753
189,0.9865242,0.6812742,1.0000000,0.6295209,0.7064093,0.5216505,0.6124623,0.6401788,0.3826763
190,1.0000000,0.5057376,1.0000000,0.8308332,0.2655802,0.4578757,0.7754810,0.4638471,0.3706156
191,0.9142394,0.4536844,0.9687500,0.9298977,0.6274609,0.3564284,0.7964764,0.4571744,0.3178878
192,0.8546913,0.8736433,0.9375000,0.8042767,0.7811519,0.7456904,0.7405575,0.6979116,0.5117365
193,0.9934205,0.1973381,1.0000000,0.6740281,0.7678918,0.6194440,0.5034833,0.5068667,0.3982425
194,0.9933818,1.0000000,1.0000000,0.8596335,0.5018331,0.5164659,0.5765671,0.5037025,0.4418457
195,0.9210995,0.7034038,1.0000000,0.7101926,0.5827663,0.5137818,0.7710844,0.5769356,0.4999579
196,0.8070321,0.1519271,1.0000000,0.6675048,0.5449062,0.3004983,0.7419074,0.5683768,0.2349748
197,0.9269208,0.2770037,1.0000000,0.8255882,0.9213014,0.5130189,0.6949071,0.5227222,0.4106793
198,0.9909082,0.4791028,1.0000000,0.6098710,0.4024798,0.3900464,0.7439986,0.5843722,0.2615813
199,0.9598096,0.4881025,0.9375000,0.9048097,0.7233124,0.5263020,0.9391770,0.5435867,0.4864493
200,0.9555875,0.8573647,1.0000000,0.6085480,0.7733926,0.2063731,0.6777018,0.6597791,0.3477152
201,0.5752866,0.3423183,1.0000000,0.8803529,0.7799012,0.4122087,0.4256851,0.6348052,0.2694706
202,0.9080119,0.1187071,1.0000000,0.7127248,0.6176812,0.5177507,0.7844937,0.5129626,0.4372208
203,0.9710573,0.2733969,1.0000000,0.8189499,0.8168469,0.5394791,0.7180880,0.5330784,0.1981622
204,0.9402791,0.1896287,1.0000000,0.7083344,0.5772933,0.7024785,0.4543816,0.5539840,0.2505846
205,0.9908200,0.4348639,0.9687500,0.6416416,0.6813237,0.3632835,0.7745190,0.6111674,0.2516451
206,0.9934217,1.0000000,1.0000000,0.7315151,0.6313908,0.5498518,0.8509979,0.6073807,0.4090248
207,0.9832309,0.4797960,1.0000000,0.6728505,0.5768431,0.6596448,0.7129994,0.7892657,0.5393535
208,1.0000000,0.5019813,1.0000000,0.5485484,0.5889093,0.2474893,0.8085188,0.7061384,0.3859675
209,0.9763260,0.2807612,1.0000000,0.6907353,0.6493443,0.4429408,0.4937198,0.4480269,0.5819374
210,0.8825873,0.6817738,1.0000000,0.7356513,0.6936837,0.5667029,0.7385006,0.6457920,0.3207290
211,0.9934195,0.3826546,1.0000000,0.6836640,0.6393831,0.3761851,0.8471397,0.7597199,0.5322487
212,0.9477395,0.7085198,1.0000000,0.7184681,0.6433227,0.3921838,0.6672411,0.5847907,0.2612754
213,0.9934210,0.1306273,1.0000000,0.5637731,0.7554212,0.4062509,0.9402358,0.3454423,0.5329906
214,1.0000000,0.6012864,1.0000000,0.4079882,0.7024179,0.2881067,0.7705440,0.4270945,0.4987917
215,0.9930880,0.5146688,1.0000000,0.9186284,0.7510654,0.4877313,0.8517429,0.8460685,0.5697282
216,0.9894026,0.4297632,1.0000000,0.9133037,0.8201602,0.3147490,0.6959576,0.5500074,0.6659714
217,1.0000000,0.6690815,1.0000000,0.8577813,0.3632356,0.3798552,0.5896955,0.2936450,0.3427312
218,1.0000000,0.5651000,1.0000000,0.8262479,0.8338457,0.5621369,0.7938833,0.6932570,0.3987928
219,0.9075556,0.5464717,1.0000000,0.6747413,0.8211689,0.6212156,0.7871136,0.6049408,0.3482817
220,0.8233238,1.0000000,0.9687500,0.7139012,0.2885481,0.6163634,0.7661390,0.7090265,0.5510140
221,1.0000000,0.6078227,1.0000000,0.5626484,0.7440691,0.4743502,0.7866119,0.7156830,0.3371906
222,0.9919217,0.5424974,1.0000000,0.8414824,0.4800515,0.4914964,0.7392121,0.5889985,0.3352157
223,0.9008789,1.0000000,1.0000000,0.4956893,0.6808744,0.7646461,0.7991161,0.4400795,0.2332845
224,0.9877649,0.4267546,1.0000000,0.7451539,0.6108883,0.6383784,0.7439237,0.4153815,0.0928489
225,0.9934162,0.1268143,0.9687500,0.8922711,0.7392894,0.5208096,0.7775094,0.2790213,0.4735448
226,0.9755978,0.5318524,1.0000000,0.6098936,0.7354696,0.5280955,0.7997879,0.6235033,0.1997270
227,0.9922636,0.1751094,0.9375000,0.6450755,0.5232028,0.5893466,0.7000683,0.6950274,0.1067351
228,0.9934151,0.1953214,1.0000000,0.9236646,0.7188890,0.7627273,0.8130024,0.6215024,0.5740754
229,1.0000000,0.7574026,1.0000000,0.4554821,0.7953758,0.3658892,0.9215446,0.7447631,0.1605543
230,0.9741577,0.5240071,1.0000000,0.7719686,0.5956442,0.7208710,0.5356960,0.3415732,0.4088058
231,0.9502287,0.4438585,0.9687500,0.6959411,0.5786036,0.6159680,0.8941840,0.8706165,0.3209321
232,0.9929795,0.5687078,1.0000000,0.7847829,0.6547078,0.4965985,0.8594147,0.5254063,0.2022733
